lon,lat,X1980.02.29,X1980.03.31,X1980.04.30,X1980.05.31,X1980.06.30,X1980.07.31,X1980.08.31,X1980.09.30,X1980.10.31,X1980.11.30,X1980.12.31,X1981.01.31,X1981.02.28,X1981.03.31,X1981.04.30,X1981.05.31,X1981.06.30,X1981.07.31,X1981.08.31,X1981.09.30,X1981.10.31,X1981.11.30,X1981.12.31,X1982.01.31,X1982.02.28,X1982.03.31,X1982.04.30,X1982.05.31,X1982.06.30,X1982.07.31,X1982.08.31,X1982.09.30
47.2500114,39.07312517,12.07735825,26.05168533,52.32548904,63.09975052,68.42831421,62.02534103,41.50587845,32.26566315,24.08663368,15.82826424,13.13434219,14.48639488,18.60810852,31.11259842,38.64611816,57.79145813,64.34574127,61.11304092,46.17453766,36.29057312,25.75546646,14.03915596,15.94637203,8.833683014,11.22138023,26.44047737,54.33678436,57.70535278,67.93294525,64.62926483,48.22890854,35.51932526
47.3500114,39.07312517,12.55368423,26.77044868,51.91747665,60.15372467,66.17380524,54.14984894,37.70372772,29.92478561,22.41957855,15.36279202,13.36772346,15.24185085,19.0869236,31.12050247,38.71672821,55.00508118,64.3743515,55.78987503,42.55743408,33.75674057,23.79123878,13.87638283,16.23837471,9.349865913,11.81316566,27.15359306,53.9634819,54.74399948,67.50083923,59.15976334,44.92434692,33.38645554
47.4500114,39.07312517,13.74794006,28.0736618,56.98550034,75.81599426,68.86426544,49.67277908,33.22423172,26.18964195,22.93369865,16.24084854,15.9644165,17.54758263,20.13800812,33.15138245,43.51514435,66.64912415,66.76926422,52.2665596,42.95923615,33.07438278,25.26020241,15.23448181,18.40591812,10.76479149,13.19426537,29.41518784,59.85454941,67.14663696,67.89318085,54.27443314,43.45481873,32.27650452
47.5500114,39.07312517,13.72325993,27.89632988,52.51169586,69.33132935,62.11517334,62.29657745,38.32743073,29.80686951,24.94013405,16.81017685,14.76546288,17.47161484,19.57616234,32.13432312,40.66604996,62.07668686,63.45165634,59.48508453,50.65528488,39.09710693,27.54148293,15.8525095,17.42601776,10.85022068,13.23650169,29.05355453,54.3432579,61.95537949,63.37450409,60.54559708,50.4960289,36.29127884
47.6500114,39.07312517,13.61580563,27.54136086,55.23584747,74.81748199,62.05950928,52.97837448,26.66355133,23.60817719,22.22252083,16.69405746,16.39558983,18.34869576,20.15896225,32.17781067,41.27264786,63.54014206,61.44172668,50.42017746,43.85635376,32.05847549,25.36851501,17.13272476,20.78909302,11.14898109,13.96045017,28.93303108,57.79450989,65.73975372,59.76644516,55.76117325,44.71842575,29.84549522
47.7500114,39.07312517,14.44393253,27.91017342,49.9421463,65.32989502,57.36991882,51.62728119,33.49757385,21.59655762,21.52950478,16.92102242,17.28260994,18.94118309,20.74050522,31.96817398,36.94165039,55.93861771,58.40115356,50.27012634,41.83213806,30.25012207,24.62350273,17.19263458,21.30283356,11.60184669,14.63200092,29.01165771,51.48118973,57.03726959,55.60028458,53.94903946,44.63220978,28.68974113
47.8500114,39.07312517,14.27927971,28.45756149,50.15448761,58.38537598,63.17771912,48.70150757,30.38662529,20.51351738,20.5125885,16.17281342,16.80983162,19.78875351,21.08914948,32.98708725,36.28911972,51.09373856,60.74559021,49.49835587,39.35440826,29.86106682,23.25344658,16.31707954,20.42733002,12.01403999,14.32960796,29.59183693,51.49520874,51.79937744,59.88435745,52.98871613,42.75995636,27.91751671
47.9500114,39.07312517,12.81177139,25.52792168,48.16652679,61.01531219,62.2573204,55.05345535,42.11371994,29.92587852,23.02350235,16.83253479,15.43778801,16.87485695,18.51689148,29.1276722,37.06996536,54.05416489,58.81137085,49.87929153,44.16882324,35.76684189,23.22187424,15.88380909,18.43625259,11.01512432,12.57553291,26.21536064,51.72363281,56.46892166,59.94251251,52.2690506,42.83190918,28.68088722
48.0500114,39.07312517,12.35032368,24.78412628,48.01187134,59.12545776,59.32967758,43.8806572,35.46908569,27.65248871,21.45716858,16.53937912,15.70209122,17.21321297,18.96115303,29.05672264,35.65749741,51.64516449,56.16005707,41.49070358,38.05215454,33.68378067,21.41983795,15.65133762,19.13651657,10.76874256,11.86180973,25.32220078,51.16505051,54.80805206,57.94543457,44.58472824,38.30414963,27.03853607
48.1500114,39.07312517,11.57834816,21.85643768,43.59329987,64.17670441,49.81095123,35.79891205,30.41469955,25.64087486,21.00037193,14.79972935,12.9337759,13.8210144,16.95707321,24.80304527,34.43122864,57.81080627,52.0110321,38.39068985,37.31779861,31.11131096,22.33610535,14.12684917,15.92233658,9.084356308,9.614253044,21.77293968,46.41362762,61.48397446,52.826828,40.17499924,34.35017776,26.4437542
48.2500114,39.07312517,12.15858269,23.08040619,46.30548859,60.10897064,61.51754761,45.31996155,35.05922699,30.11341286,22.11093712,16.22752953,14.22150612,15.01845741,19.19306374,26.99784851,36.09337997,54.35817719,58.18422318,45.97815323,41.47215652,34.44986725,25.04277802,15.75773239,17.75086784,9.501461983,9.555598259,22.63030243,48.85036469,57.84427261,59.17739105,46.24933624,38.33914948,29.36402702
44.2500114,38.97312517,5.463596821,11.74830341,36.04417801,52.91864777,45.13051605,57.43209839,64.22098541,46.17731857,30.27489471,11.62946224,6.433049679,4.022230625,7.053014278,13.56391525,28.90064049,48.48365402,50.73542023,60.49118423,64.32682037,52.43187332,28.60572052,9.494217873,6.52128315,3.270435572,5.324873924,10.95196915,35.56156158,50.27772141,52.19255829,55.83046341,61.90320206,45.40431976
44.3500114,38.97312517,4.917660713,12.20831871,34.31615829,64.24462128,74.4392395,79.05537415,60.84584808,38.95820236,26.41882133,10.83191776,6.031574726,4.150406837,7.548229218,16.50437927,27.99521255,55.39482498,65.06912994,76.75524139,63.92063904,43.23873901,24.95619392,8.803478241,6.463134766,4.010832787,4.767976284,12.41056156,35.11167908,56.28692627,67.81390381,72.20084381,60.48265076,40.54751968
44.4500114,38.97312517,3.411423206,11.47717285,36.21512604,64.50859833,74.94168091,82.79780579,61.68592453,36.94857788,25.62804222,11.35663319,5.367436409,3.559958696,7.27491188,17.33533669,29.93655205,58.86320877,69.98760986,78.78276062,64.35296631,42.19935989,26.16243553,8.697346687,6.718138695,3.523099184,3.106408358,11.62794018,37.59817886,60.78997803,70.17850494,75.80199432,62.03731155,42.64532471
44.5500114,38.97312517,2.957892418,11.02445126,34.24850464,63.25741577,73.57076263,84.92652893,61.06072235,34.90979385,24.64963722,10.71564865,5.287925243,3.17350316,6.936675072,17.35650444,28.12188339,57.5803299,67.68878937,81.00765228,64.71794891,40.7766571,25.14386368,8.41836071,6.88448,3.374527931,2.707660675,11.10612869,35.62339783,58.3057785,68.07448578,77.87945557,62.98635101,41.86071396
44.6500114,38.97312517,2.629169703,12.39845085,35.23192978,63.34690475,71.75994873,81.00733185,61.34452057,34.27156448,24.07509995,10.01725578,4.837920666,2.446353912,6.471684933,16.81874847,28.45970726,58.82423019,67.91332245,79.42328644,65.54428101,37.81641006,24.59911346,7.834999084,5.528008461,2.299507141,2.036834955,11.75188923,37.70804596,58.52697754,68.40855408,76.52719116,62.53753281,40.71289444
44.7500114,38.97312517,3.896494865,14.97380447,35.32750702,61.39426041,71.04269409,77.26840973,59.27463913,36.28620911,22.85438919,10.49928856,5.438618183,3.138089657,8.861384392,20.11456871,28.70687294,57.69148636,70.26197052,76.23774719,64.34941101,38.54045868,23.06165504,7.902795792,6.341747284,3.017763853,2.791734457,14.46033287,37.82776642,57.72812653,70.82205963,73.82667542,61.49298859,42.64818954
44.8500114,38.97312517,4.839457035,15.97418404,32.65457916,54.39124298,60.8449707,59.2378006,45.76042938,17.75107765,16.13964462,9.086307526,4.766048908,3.436586857,8.752308846,20.47543526,28.13407707,53.55444336,65.34094238,63.56866074,54.6447258,29.22751808,19.17260933,6.899718285,5.872382164,3.358931303,2.681612253,14.76406765,34.56226349,53.75864792,64.4695816,62.97787094,50.60419083,34.64999771
44.9500114,38.97312517,7.406665802,24.17271805,41.94035721,62.21192551,65.11450195,34.99833298,11.90259361,13.74643803,16.75159264,10.3335638,6.800174236,5.223515034,11.57551098,25.44632912,36.35441208,57.11485672,70.74465942,60.49371338,49.54906082,18.21006775,18.22962189,8.665746689,6.974076748,4.444915295,4.303468704,20.52318573,44.30714035,58.4018364,70.22392273,57.14296722,48.47478867,33.1216507
45.0500114,38.97312517,7.176068783,22.51315308,37.62270355,60.59804916,61.52560425,23.1498642,9.679250717,11.86918259,14.87729263,8.902672768,5.64242506,4.733661652,10.99466705,23.31612396,33.62245941,57.88074875,65.26873779,58.31972122,43.01532364,16.32108498,16.66686821,7.528778553,5.929269314,4.243543625,3.972668171,18.92527962,38.51348114,58.94951248,64.83267212,53.96573257,46.29439163,31.77773094
45.1500114,38.97312517,8.221772194,25.00070763,37.76218033,58.79136658,46.82339478,9.992399216,4.10680151,9.32556057,11.0442667,8.895039558,5.866523266,5.14766264,11.81979752,25.10297775,33.52444458,57.80596924,54.17076492,47.50950623,25.99419975,12.70336914,14.19456768,6.938650131,6.523606777,3.86465764,4.577941418,21.54924202,39.25402451,58.96681213,54.60837555,40.74911118,29.66991425,17.36076546
45.2500114,38.97312517,6.523463249,23.80726814,39.45257568,60.64315414,61.81956863,38.70147324,12.78089809,15.14321804,14.89489841,7.948493481,5.502686501,4.442624569,9.572500229,23.39731598,34.56832123,59.23308945,66.17691803,56.68029785,43.59497452,17.06103516,15.22396088,6.962467194,5.625166893,3.274800301,4.463502407,20.24779892,40.73815536,60.03881073,65.87095642,51.10361862,43.01902008,26.14053535
45.3500114,38.97312517,6.473670959,23.64303589,40.38729477,57.50413132,63.83604813,53.09939575,16.10603333,20.69685745,16.09417725,8.555664063,5.735896587,4.514185905,9.319716454,23.0681839,35.71411896,56.27890778,64.88985443,59.97615433,48.42895889,11.58388329,13.47911549,7.027687073,5.701859474,3.800888538,4.863750935,20.71973038,43.41723251,57.50961304,63.94378662,59.66270828,46.42776108,30.06401253
45.4500114,38.97312517,5.858397484,20.58485603,35.61658478,52.50627136,62.65019608,31.86087608,10.14531517,16.05824471,13.42679882,7.264073372,4.945687771,3.578243256,8.138051033,20.06556129,31.38516808,53.14760971,60.91875839,53.48994446,36.90714645,10.02573681,12.82537746,6.121209145,5.237194061,2.966739178,4.361229897,18.11128998,38.2352829,55.3504715,61.03646469,59.72989655,43.22516251,19.71040726
46.6500114,38.97312517,11.05740833,24.3725071,45.64074326,68.39703369,54.77472687,2.731685877,4.634227276,27.10799026,17.82260132,16.79690933,12.12722301,14.36710358,20.74316978,30.14080048,37.68808746,67.53079224,65.44411469,60.27378464,49.63541412,35.9684639,24.93140221,16.38102722,17.89943695,9.904430389,12.85080528,25.46953583,49.16720963,68.17616272,67.82329559,62.6428833,47.45316315,35.84589386
46.7500114,38.97312517,10.67435074,21.21253777,40.23987198,64.64041901,61.68200684,63.50579453,11.3701992,26.12237167,18.05205536,14.55319405,10.12307167,13.41304398,18.80812645,25.97221184,33.32762146,62.67081451,66.83322144,68.3055954,52.06755447,37.69984818,23.61494064,15.12347126,16.29489136,9.482710838,12.23447514,22.25244904,42.90354919,63.11662674,69.93304443,71.00657654,50.81583023,37.33045959
46.8500114,38.97312517,8.532752991,17.36583328,37.5431633,58.31880569,58.29037094,64.79669952,46.80098724,29.70942688,19.62345314,13.2600317,9.454220772,12.02503681,17.11112595,22.99695778,29.83468056,55.57217407,59.81464767,67.57660675,54.12722397,44.88828659,24.2369957,14.15647888,14.92412567,7.918165207,9.979781151,19.06226921,40.18342209,55.57413483,63.51888657,71.81529999,56.94224548,42.16238403
46.9500114,38.97312517,9.818507195,18.01838112,38.94013596,66.28031921,66.99087524,73.92787933,51.36898422,30.42709541,20.79507446,13.85783768,10.66665268,12.89176083,18.23280144,24.41580582,31.41592407,60.10264969,65.48108673,71.60301971,58.10573578,48.62957382,26.44271088,14.28498077,15.99368,8.369496346,10.02124023,19.90590858,41.20196533,62.78789902,68.47358704,75.71524811,59.61499786,44.48396301
47.0500114,38.97312517,9.486573219,20.20094299,47.5161171,67.82840729,69.04785156,84.97563934,58.41367722,40.62336349,24.63523102,15.20752144,11.99340248,12.06841564,14.46469688,24.28163528,33.38611221,60.53250122,64.06341553,71.28003693,56.52942276,46.28606415,27.07744408,13.88986874,13.82700729,7.787129879,9.596301079,21.09108925,48.58187485,59.72324371,67.69903564,76.37740326,58.24407196,42.1398468
47.1500114,38.97312517,7.752069473,17.77938652,44.32339096,61.25780869,64.60894012,81.99965668,52.27700806,36.42721176,21.87998772,13.13306332,10.0303669,10.83786297,12.80391502,22.35718727,31.28671646,54.84511948,59.74934769,67.98017883,51.5378952,41.98640823,24.08763313,11.89630413,11.72625923,6.383532524,7.78270483,19.15486336,46.32824326,54.23134613,62.16942978,71.66472626,52.92513657,36.67687225
47.2500114,38.97312517,8.496573448,19.43787766,46.85117722,61.52851105,66.29445648,71.48497009,46.33805466,32.67929077,21.29357529,13.25555515,10.63330173,12.03176785,15.33498859,25.01748848,33.80034256,55.20521927,59.8639946,63.67820358,47.73633194,36.85028076,23.44958878,11.86855984,13.75713539,6.849039078,8.30325222,20.59991074,49.34679413,54.50777054,62.85529327,67.14679718,49.8605423,34.37874222
47.3500114,38.97312517,8.051110268,19.99366188,46.23919678,62.10516739,66.59197998,78.24613953,52.38477707,35.74095154,22.1143322,13.53669834,10.27581596,12.12118816,14.77442169,24.82367134,33.99290848,55.59262848,59.88887787,66.92031097,50.26926804,39.22145462,23.93940926,12.18038654,13.89345837,6.953595638,8.32111454,21.02181435,48.38469315,54.59331894,62.18345642,69.86878967,51.91275787,35.82778931
47.4500114,38.97312517,9.931599617,21.83612442,48.50298309,63.65950775,71.57976532,71.91727448,39.99845123,27.18728256,22.80884743,14.67073822,12.89047718,14.86105633,16.35637856,27.33843613,36.43125534,57.54494858,65.26496124,65.85652924,49.65956497,37.31316376,26.03515434,13.80627918,15.20598793,8.602365494,10.2997694,23.97113228,50.20398331,57.01926422,66.0704422,67.54711151,49.78894043,33.9692421
47.5500114,38.97312517,11.64858437,24.38092422,50.68795776,74.71154022,65.76233673,63.15233612,30.57890511,27.52073097,23.88886833,15.95629597,15.4121933,17.1554718,18.1530571,29.42808342,38.77126312,66.27320862,63.72759628,60.75638199,50.30094528,39.32704926,27.01226997,14.90947437,17.79038239,9.705032349,11.43044567,26.09806824,52.28853226,65.32705688,63.90185928,62.73811722,51.81427002,36.48276138
47.6500114,38.97312517,10.35590839,22.33198929,50.98570251,73.99181366,71.6908493,51.64297867,15.58989811,20.11465836,18.50128937,13.71557808,13.74048233,16.0134716,17.21265984,27.15812492,37.72074127,62.36115646,65.09584045,50.53580475,40.9786911,29.55378723,21.8732338,14.16820049,17.99141502,9.101838112,11.66979504,24.1703701,53.52137375,63.87614441,65.00658417,54.86813354,41.93103409,26.8808651
47.7500114,38.97312517,11.08876514,24.07653236,46.95096588,64.68425751,63.80920029,47.7747612,31.27187347,19.40624428,18.1857357,13.67511272,13.43868446,15.87887478,16.61338425,27.68276978,34.32137299,54.59169769,58.99510193,45.40267944,36.48661041,26.51423264,20.60403252,13.75439167,16.38315773,9.087855339,11.96665955,25.12013054,47.91731644,55.1859169,58.39159775,49.85102081,39.51312256,24.77821159
47.8500114,38.97312517,10.59377098,23.8586235,48.15390396,54.79866409,58.35802078,44.62742615,28.11405945,18.877985,18.36249352,14.43619061,13.43882751,15.54615498,16.83959007,27.98491669,34.90948105,48.21609116,55.52841949,45.3107872,34.93535614,27.38066673,21.09518623,14.3352499,16.45562744,8.958859444,11.41295052,24.49494743,50.51570511,48.16148758,54.63751984,47.51219177,38.94957352,25.15349007
47.9500114,38.97312517,10.64967155,21.74995422,45.69950104,57.08163452,61.0280838,52.38254929,37.6227417,27.30841637,19.94376564,14.47503185,13.34518051,14.43734455,16.84520721,25.81640244,34.18573761,49.97733307,55.92787552,46.80203629,39.23942184,32.80918884,20.32368279,13.5713625,15.94809341,8.946960449,10.99395847,22.47166252,49.73910522,52.54188156,57.21796799,48.21739578,38.31510925,25.5308075
48.0500114,38.97312517,8.236543655,17.63074303,40.70839691,54.40224838,58.34802246,57.9499321,36.96580124,27.27007866,19.76277161,13.67844296,12.05601597,12.5362196,14.91741085,21.93408775,29.68665886,47.97907257,52.81764603,49.83110428,38.31509018,32.48447418,21.5512867,13.29757881,15.31894493,7.244176865,8.477636337,18.43194962,43.9237709,51.23765945,53.84561157,50.10508347,37.2972908,24.43394279
48.1500114,38.97312517,8.933579445,17.62554932,39.50629807,51.85530472,59.00155258,62.29600143,43.56801605,31.61505127,20.4745121,13.72729492,11.25749779,12.23055649,15.16065502,21.35466576,30.4897995,47.40891266,54.83129883,55.61680984,46.19087982,34.60646439,24.52627945,13.34199142,14.95747089,7.463709831,7.459771156,17.31788445,42.52526093,50.50050354,55.34631348,53.2484169,42.91730499,29.14969635
44.2500114,38.87312517,5.786539555,12.76317787,35.72323608,51.02994537,48.63621902,62.16116333,64.11000061,38.94503403,28.12885857,11.4742794,6.419455051,3.445839882,6.84259367,15.73802185,28.88436508,47.82749939,52.01200104,62.74887466,64.66891479,42.94961166,25.45885277,8.980068207,6.17582655,3.083629847,5.273433685,11.84717178,36.30812454,51.1149292,49.24570847,56.00529861,61.87906647,40.27291107
44.3500114,38.87312517,4.270928383,10.11705875,30.55797577,49.41333771,47.41113663,58.98958206,61.0452919,36.55474854,25.5300293,9.788271904,5.334320068,3.182641745,5.614371777,13.96177864,24.25656128,44.72981262,48.77958298,59.43593216,60.94066238,40.42091751,22.74197769,7.543033123,5.448760033,3.507175922,3.693758965,10.12077332,31.29754448,46.11424255,47.21625137,53.25994873,58.12322235,37.57330704
44.4500114,38.87312517,3.750000477,10.726408,34.71300888,54.39321136,52.97001648,63.66042328,64.45861816,42.79626083,28.98180389,11.21190166,6.052071095,3.618119001,6.738954544,15.77970028,26.88421059,49.33511734,53.86655045,63.72847748,65.29948425,48.89781189,26.56369972,8.52009201,7.252786636,4.11448288,3.628354549,12.14400864,35.51934814,50.18463898,53.92127609,59.51542282,62.71779633,43.3542366
44.5500114,38.87312517,5.021813393,14.73338032,40.40481186,61.63680267,62.24149323,65.06467438,60.45847702,44.57956696,26.79005623,13.56325436,7.708346367,4.510988235,9.014687538,21.95720673,31.48895073,56.10142517,61.91136932,65.02516174,64.41611481,52.04084778,29.16194153,10.32834816,9.685829163,5.356518745,4.632082462,15.89876747,40.29289627,56.52683258,60.52898026,62.86288834,60.39431,47.06071472
44.6500114,38.87312517,4.314132214,13.29959202,37.43325806,66.46363831,79.27812195,67.75257874,50.36619949,26.32575417,21.71702576,11.13820934,6.562632561,3.759648085,8.628090858,19.19463158,29.16908646,61.06987,76.14807129,70.76285553,57.68398285,31.5686264,22.85635376,8.138695717,7.732735634,3.645590305,3.214408159,14.32710457,38.90694809,59.98855209,75.61139679,69.93210602,54.72274399,39.20302582
44.7500114,38.87312517,4.775170803,15.88852978,39.001091,69.31139374,80.59262085,75.0025177,45.24935532,20.14781761,20.62010956,11.82726765,7.0489645,3.81746459,9.572294235,22.00374794,30.66043472,64.54246521,78.05614471,78.4157486,61.81357193,34.58176804,23.8553524,8.930621147,8.474748611,4.006095409,3.359793186,16.54279709,40.16132355,62.60925674,77.32743073,77.82343292,59.31732941,41.45111847
44.8500114,38.87312517,6.606764793,18.069767,37.49393082,60.6472435,67.07730103,64.6859436,28.23215103,16.78268623,17.97985649,11.22365093,6.748053551,4.421093941,11.45418358,23.28790474,30.25834656,58.04270172,69.90852356,72.02903748,62.01802444,33.32514572,21.22071648,8.37688446,8.303061485,4.376905918,4.114289284,17.86372757,37.92568207,55.96001434,68.4023819,68.58740997,57.32470322,37.39628983
44.9500114,38.87312517,5.811382771,18.58429337,35.10258865,53.43793106,54.29656601,29.46668243,9.004667282,11.81863403,13.67986679,8.999901772,5.629637241,4.629862309,9.934228897,20.85422134,28.42306137,50.02491379,56.16632462,52.60939026,41.54990005,27.03130913,16.59215355,7.37795496,6.562903881,3.53401041,2.996418238,16.57229424,35.07172012,51.19396973,56.35527039,45.9850502,40.85670471,19.27887917
45.0500114,38.87312517,7.066802502,21.86291504,39.41422272,60.90238571,67.42314911,35.47676086,12.76156235,13.66304111,14.65802288,9.471703529,5.867937088,4.832323551,11.47847939,23.05291367,32.01051712,58.5993309,68.02281189,62.96004486,50.80503845,25.40712166,17.28679848,7.816494465,6.888985634,3.793622494,3.749788523,18.94261742,39.56437302,59.28733826,66.91933441,58.91798019,47.80445099,21.50233269
45.1500114,38.87312517,8.291119576,24.28323174,43.56118393,64.32362366,72.00314331,32.67905045,11.34012508,14.23674583,16.34403038,10.23791218,7.72616291,6.619309902,12.91126537,25.56661224,35.17548752,62.02461243,71.71498871,74.4023819,50.97964478,20.43790817,19.61860085,8.81066227,7.798047543,4.248335838,5.153653622,21.50977325,44.78734207,63.39924622,69.33996582,71.53764343,44.0052948,21.49010277
45.2500114,38.87312517,8.233216286,22.15490341,34.83924103,50.51782227,42.86857605,8.381465912,3.177224159,12.32762909,11.90673447,9.962622643,7.229300022,6.675666809,12.15058708,23.08881569,29.35043526,52.23640823,56.35073471,50.69406509,26.84350967,13.96286678,16.08039474,7.977564812,7.35557127,4.338251591,5.692273617,19.77385521,35.65782547,51.15057755,54.81539154,53.27164841,23.34668159,15.22150517
45.3500114,38.87312517,9.163311005,25.6600399,40.06145096,55.66931534,46.122715,8.196148872,3.104421377,11.1023798,11.59196758,10.78347301,8.367616653,7.065930843,13.08178043,26.02823067,33.27810287,57.08596039,56.5675087,45.06946564,24.78603172,14.0860548,15.26991081,8.701000214,8.31423378,4.586605072,6.91730547,22.8215847,40.99396896,55.81702042,54.91942215,46.91973495,22.10862541,14.12866306
45.4500114,38.87312517,7.585747242,25.06915283,43.15457153,57.39694214,59.72785568,15.32421207,7.600273609,14.68705845,15.80601025,10.44592381,7.530422688,5.937199593,11.43614292,25.26050949,35.77134323,58.82868958,64.87610626,35.51715088,35.76463699,7.781348705,14.0732069,8.440657616,7.244225979,4.096398354,6.064573765,22.22929192,47.0573349,61.01340485,64.95513153,59.24934006,36.41849136,15.90793705
45.5500114,38.87312517,6.949444294,23.82365799,40.28519821,58.90512848,41.93186951,13.32288742,6.466874599,12.90143585,14.88706207,10.38176155,7.403305054,5.601346493,10.92862606,23.93836021,33.58294678,59.03568268,60.3028183,22.3799839,33.66738129,7.833483696,13.52426338,8.373967171,7.172295094,4.033013821,5.965548515,21.29108238,44.33370972,62.56980133,60.45461273,54.77134705,20.00564194,13.26276207
45.6500114,38.87312517,7.825724125,26.06809044,45.19776535,65.16014862,70.70455933,16.21804619,10.04296112,14.26222515,17.70217133,12.44565487,7.522275925,4.78947401,11.48377228,26.65614891,39.13890457,67.39260864,72.55768585,52.65999222,46.04507828,11.17962837,18.15751839,10.93652058,7.566375732,3.88152194,6.172717571,21.74062157,49.76705933,72.35755157,72.27001953,68.13344574,54.22504044,27.66526604
45.7500114,38.87312517,6.226514816,21.02861404,39.09617615,65.06806183,79.60475922,29.90540504,8.15648365,14.29272652,18.00893402,12.17191315,7.136484623,4.354154587,10.10202122,22.62499809,33.11366653,66.14339447,78.58176422,76.63739777,50.96056747,9.364461899,19.91996574,10.74997616,7.179794788,3.650314569,4.979608059,17.62316704,42.02209473,71.12456512,77.71082306,87.64762878,70.24060059,46.23435211
